"gyros_belt_x","gyros_belt_y","gyros_belt_z","magnet_belt_x","magnet_belt_y","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_y","gyros_arm_z","magnet_arm_x","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","accel_forearm_x","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
-0.43,-0.03,-0.44,-2,584,20.5,-23.1,-20.7,47,-0.37,0.41,674,-268,-5.145715536,20.72175762,135.7104011,10,-0.1,-77,-161,51,-146,28,0.53,-3.21,-188,-187,-511,-263,223,"D"
-0.43,-0.02,-0.44,4,586,20.7,-22.6,-20.7,47,-0.42,0.13,671,-281,-11.12271159,22.38609049,131.9975806,10,-0.13,-75,-157,48.7,-139,29,0.59,-3.47,-200,-204,-487,-302,195,"D"
-0.43,-0.02,-0.44,3,584,20.5,-21.6,-20.6,46,-0.45,-0.11,685,-267,-22.67801,21.63039576,125.4729239,10,-0.1,-80,-154,46.3,-134,28,0.53,-3.53,-181,-210,-436,-362,152,"D"
-0.43,-0.02,-0.44,4,588,19.6,-18.5,-20,46,-0.51,-0.3,703,-233,-23.57312457,18.1467936,127.1175482,10,-0.08,-73,-148,41.2,-122,27,0.16,-3.64,-128,-223,-350,-454,105,"D"
-0.43,-0.02,-0.46,1,584,19,-14.6,-19.5,45,-0.64,-0.18,719,-178,-26.61485095,19.60818701,123.7334112,10,-0.08,-63,-144,36.5,-112,34,-0.1,-3.26,-24,-251,-230,-557,19,"D"
-0.42,-0.02,-0.46,5,587,18.8,-12.4,-19.4,45,-0.79,-0.1,731,-156,-24.41530975,16.18622745,127.6016832,10,-0.06,-73,-143,34.7,-108,38,-0.18,-2.62,-9,-250,-210,-573,13,"D"
-0.42,-0.02,-0.49,10,585,19.4,-5.19,-19.9,42,-1.17,0.25,746,-79,-21.42274875,14.54619597,131.05638,11,-0.06,-79,-142,33.9,-103,36,0.05,0.5,4,-222,-171,-602,-7,"D"
-0.42,-0.03,-0.49,5,583,19.6,-2.87,-20.3,42,-1.27,0.2,748,-51,-17.82373001,16.76501958,132.48541,10,-0.1,-72,-143,34.7,-104,33,0.32,1.22,-15,-208,-192,-591,2,"D"
-0.43,-0.02,-0.49,5,589,19.7,2.28,-21.1,41,-1.4,0.16,743,5,-27.65424277,17.64339259,124.0226945,10,-0.08,-75,-144,36.7,-108,30,0.43,1.78,-103,-225,-237,-554,33,"D"
-0.45,-0.02,-0.51,6,585,19.2,7.54,-22,39,-1.36,-0.18,741,61,-25.39026061,16.14579284,126.7967616,10,-0.03,-62,-147,39.4,-114,32,0.18,2.04,-169,-230,-294,-513,73,"D"
-0.48,-0.02,-0.51,4,588,18.1,13.3,-22.8,38,-1.32,-0.23,719,134,-35.20274647,13.44946372,119.1833597,11,0.02,-65,-149,42.9,-119,33,-0.34,1.98,-188,-237,-365,-445,125,"D"
-0.51,-0.03,-0.49,3,586,14.4,24.1,-24.8,35,-1.17,-0.41,653,252,-39.80121611,9.467469962,116.0426394,11,0.16,-72,-157,51.6,-132,28,-0.58,2.17,-180,-201,-473,-305,230,"D"
-0.51,-0.02,-0.49,9,590,13.3,26.8,-25.5,34,-1.14,-0.43,639,264,-29.98831957,10.56997885,125.1726785,10,0.14,-91,-160,53.6,-137,28,-0.48,2.47,-190,-201,-508,-260,252,"D"
-0.53,-0.03,-0.48,3,594,12.3,29,-26.1,35,-1.11,-0.43,612,299,-28.10196724,10.28983257,127.0559945,10,0.13,-84,-164,55.3,-142,25,-0.47,2.38,-166,-174,-522,-240,278,"D"
-0.51,-0.02,-0.49,2,591,8.51,35.6,-28,33,-0.82,-0.64,545,390,-27.8718934,26.72906589,117.9505334,9,0.16,-94,-176,59.2,-160,26,-0.34,2.83,-190,-158,-596,-100,371,"D"
-0.5,-0.02,-0.49,7,593,5.69,38.6,-29,35,-0.58,-0.64,509,415,-36.72280563,15.77286796,116.8115119,9,0.18,-105,175,60.1,-172,28,-0.24,2.1,-207,-160,-649,6,425,"D"
-0.5,-0.02,-0.49,3,593,4.46,40,-29.4,35,-0.51,-0.54,489,441,-41.41426359,18.50103026,111.2457463,9,0.19,-104,169,59.9,-179,32,-0.11,2.6,-233,-171,-658,37,442,"D"
-0.48,-0.02,-0.49,11,597,3.3,41.1,-29.8,34,-0.48,-0.51,472,445,-41.58238364,19.71256817,110.5241044,8,0.19,-118,164,59.4,175,29,-0.13,2.47,-205,-148,-682,88,458,"D"
-0.47,-0.02,-0.48,0,591,2.2,42.1,-30.3,33,-0.47,-0.39,458,465,-36.76981305,20.51344049,114.4862329,9,0.16,-111,161,59.2,170,31,-0.22,1.81,-226,-171,-687,134,484,"D"
-0.39,-0.02,-0.43,3,599,0.4,44.2,-32.3,33,-0.43,0.23,430,482,-53.5167609,16.09753973,100.6786548,7,0.11,-141,147,55.7,149,28,-0.1,1.69,-163,-146,-703,271,552,"D"
-0.35,-0.02,-0.43,8,591,-0.77,44.7,-33,31,-0.27,-0.11,417,488,-29.68822335,10.25688397,125.5665511,7,0.02,-145,144,52.3,143,32,0.47,2.01,-176,-164,-711,343,557,"D"
-0.37,-0.03,-0.43,12,596,-2.22,44.9,-33,31,-0.08,-0.07,400,509,-30.25965385,18.55387377,121.2714212,7,-0.19,-140,139,45.2,132,41,0.24,1.91,-196,-169,-688,443,536,"D"
-0.39,-0.03,-0.43,7,593,-2.55,44.9,-32.9,30,-0.1,-0.07,394,508,-24.17746801,16.03030484,127.8915177,8,-0.26,-133,138,44,130,40,0.13,1.43,-171,-163,-683,461,540,"D"
-0.39,-0.03,-0.43,14,589,-2.85,44.8,-32.9,30,-0.1,-0.07,398,510,-53.2,7.8,103.2,8,-0.27,-133,138,43.1,128,39,0.08,0.96,-198,-166,-681,477,530,"D"
-0.48,-0.02,-0.48,6,589,62.9,48.9,-1.33,35,-1.03,-0.61,640,263,-30.47506316,20.84407928,119.7708026,10,0.53,-100,-144,40.2,-114,33,0.21,-2.23,-57,-223,-266,-532,73,"D"
-0.48,-0.02,-0.48,11,588,64.2,51.1,1.67,36,-0.98,-0.64,617,302,-27.02333477,25.91697004,119.1723123,10,0.51,-108,-143,38.8,-111,35,0.22,-1.65,-57,-224,-241,-543,70,"D"
-0.53,-0.02,-0.49,7,582,69.1,57,11.2,30,-0.88,-0.43,541,392,-13.37315894,29.77116947,124.2728445,8,0.4,-120,-142,38,-109,33,0.1,0.47,-81,-214,-233,-539,75,"D"
-0.5,-0.03,-0.46,1,589,84.4,65.4,30.1,27,-0.92,-0.1,400,493,-33.44205479,13.16688705,120.9480103,6,0.18,-151,-146,44.9,-117,30,-0.24,1.89,-175,-196,-337,-459,139,"D"
-0.42,-0.03,-0.41,0,590,91.9,67.7,39.7,28,-0.83,-0.41,350,519,-22.25077531,3.678767112,134.5166573,6,0.13,-153,-149,48.7,-121,29,-0.4,1.73,-172,-197,-392,-400,188,"D"
-0.32,-0.05,-0.38,-2,587,101,69.6,53,30,-0.34,-0.26,274,560,-19.15618026,15.64125575,132.2246577,6,-0.24,-159,-159,56.4,-136,26,-0.51,1.89,-175,-172,-490,-281,281,"D"
-0.32,-0.05,-0.39,-4,581,102,70,54.2,30,-0.32,-0.08,273,564,-16.29414786,16.29414786,133.9318963,6,-0.35,-156,-163,58.2,-140,25,-0.51,2.09,-179,-173,-519,-233,313,"D"
-0.35,-0.03,-0.39,8,589,102,70.4,54.5,31,-0.31,0.07,268,566,-24.8830298,17.01304685,126.730195,7,-0.45,-144,-167,59.7,-146,27,-0.43,2.33,-209,-161,-549,-193,338,"D"
-0.39,-0.03,-0.41,2,592,92.9,72,45.5,27,0.05,-0.02,292,555,-62.35467354,14.00903619,92.6818595,8,-0.31,-106,158,62.9,169,28,-0.31,2.12,-199,-146,-669,84,509,"D"
-0.39,-0.03,-0.41,-1,581,90.9,71.9,43.7,27,0.06,-0.02,293,553,-48.69949478,10.54893085,107.0515899,9,-0.27,-106,153,61.9,163,25,-0.1,2.28,-179,-127,-691,140,527,"D"
-0.37,-0.03,-0.41,7,584,84.4,71.5,37.7,27,0.11,-0.02,307,550,-29.48502416,20.90891456,120.561876,10,-0.22,-95,143,57.7,149,31,0.05,2.07,-186,-140,-709,243,581,"D"
-0.4,-0.03,-0.41,2,591,79.1,70.9,32.8,28,0.18,-0.05,333,551,-41.78504118,10.69926326,113.7777742,10,-0.18,-95,139,54.8,141,29,0.05,1.7,-189,-151,-708,305,581,"D"
-0.43,-0.03,-0.43,3,578,72.7,69.9,26.5,30,0.18,0.08,358,546,-39.75307526,14.70154921,114.4029511,10,-0.16,-95,135,51.5,134,30,-0.16,2.3,-156,-145,-709,369,605,"D"
-0.5,-0.03,-0.44,2,587,58.7,66.4,11.9,33,0.19,0.2,426,499,-31.25920358,14.02438625,122.6212797,11,-0.21,-99,131,43.4,124,31,0.43,2.18,-113,-149,-696,479,597,"D"
-0.47,-0.02,-0.44,0,581,49.6,61.7,2.11,34,0.34,0.15,487,461,-19.61025843,18.50780082,129.9467587,9,-0.24,-94,132,37.5,120,38,0.58,1.41,-147,-169,-661,533,563,"D"
-0.5,-0.02,-0.48,-5,582,42,55.1,-6.05,34,0.45,0.1,565,386,-14.71731686,12.44027016,137.7500186,9,-0.32,-82,132,33.3,118,39,0.39,0.87,-152,-170,-637,576,512,"D"
-0.47,-0.02,-0.46,8,586,40.1,52.6,-8.21,35,0.48,0.13,585,367,-3.481787761,27.01574001,129.8292381,9,-0.4,-94,132,32.4,118,37,0.35,0.74,-149,-168,-624,575,518,"D"
-0.45,-0.03,-0.44,-2,577,36.8,46.6,-12.3,36,0.53,0.3,649,297,-1.994853279,32.48380989,124.5301047,10,-0.53,-88,132,30.7,117,38,0.37,0.56,-138,-176,-616,580,508,"D"
-0.45,-0.03,-0.48,3,582,35.6,43.1,-14.3,37,0.53,0.39,661,275,0,36.86959027,120.2100424,10,-0.56,-68,132,30.2,117,39,0.42,0.31,-138,-186,-610,585,491,"D"
-0.47,-0.03,-0.48,5,583,34.7,39.7,-16,37,0.55,0.46,689,227,-9.37380846,34.61759991,121.1113991,9,-0.51,-83,132,29.8,117,38,0.35,0.16,-160,-186,-614,579,497,"D"
-0.47,-0.02,-0.48,2,579,34,36.4,-17.4,37,0.55,0.49,701,203,-25.76588029,30.37843391,116.6954766,9,-0.42,-80,132,29.6,117,38,0.19,0.19,-160,-193,-614,585,488,"D"
-0.47,-0.03,-0.48,-1,577,33.5,32.8,-18.8,38,0.58,0.49,720,148,-36.79211001,21.13819138,114.1315617,10,-0.32,-83,132,29.4,117,38,0.11,0.16,-142,-197,-604,588,489,"D"
-0.43,-0.03,-0.49,-1,580,32.2,18,-22.8,39,0.9,0.2,755,-10,-18.04671767,18.04671767,131.4152191,10,-0.13,-72,131,29.5,118,36,0.27,-0.08,-118,-183,-607,583,495,"D"
-0.43,-0.03,-0.46,9,587,98.9,12,-1.02,39,-1.33,0.02,728,74,-3.61419573,26.81866267,130.0065554,8,-0.22,-74,145,43.4,140,36,0.29,-0.64,-213,-187,-686,381,459,"D"
-0.5,-0.03,-0.49,12,579,102,17.8,13.8,36,-1.33,-0.08,665,217,-1.149678471,30.35500373,126.7014687,9,-0.1,-70,151,46.5,149,37,0.18,-1.38,-230,-190,-689,297,423,"D"
-0.5,-0.03,-0.48,3,589,104,19.7,20.4,33,-1.16,-0.28,604,285,-5.654986572,27.47379317,129.000128,9,-0.08,-78,154,48.3,153,36,0.11,-1.45,-230,-184,-690,242,408,"D"
-0.51,-0.03,-0.49,3,585,104,20.4,23.2,33,-1.09,-0.39,599,302,-3.432665205,27.81313483,129.0442197,9,-0.06,-69,156,49.1,156,35,0.13,-1.57,-222,-184,-688,222,403,"D"
-0.51,-0.03,-0.49,8,583,105,21.1,26.4,33,-1.03,-0.38,563,339,-2.302860031,25.60819401,131.3634516,9,-0.05,-74,159,50,160,35,0.16,-1.83,-226,-185,-694,194,398,"D"
-0.51,-0.03,-0.49,3,584,105,21.7,29.4,33,-0.95,-0.34,530,373,-7.010959084,28.40114885,127.7789195,9,-0.02,-74,161,50.8,163,36,0.16,-1.86,-240,-184,-679,157,389,"D"
-0.48,-0.05,-0.46,11,597,105,23.2,39.7,32,-0.61,-0.71,449,449,-7.944986225,33.50360948,122.5743544,9,0,-71,173,52.9,-180,33,0.19,-2.3,-242,-184,-648,22,354,"D"
-0.47,-0.03,-0.44,3,583,105,23.6,43,32,-0.37,-0.56,410,487,-13.96310855,31.85081037,122.1022231,9,0.02,-82,-180,53,-170,31,0.29,-2.39,-226,-176,-618,-53,318,"D"
-0.43,-0.05,-0.44,3,590,105,23.8,44.3,33,-0.31,-0.41,389,499,-13.24481971,29.22773361,124.8277845,8,0.06,-85,-175,52.4,-164,30,0.37,-2.59,-219,-178,-597,-110,289,"D"
-0.39,-0.03,-0.43,5,585,105,24.8,46.3,32,-0.35,0.1,364,515,-24.32854528,33.59249236,115.0226049,8,0.16,-102,-163,48.4,-147,30,0.63,-3.21,-212,-206,-511,-262,209,"D"
-0.42,-0.03,-0.46,7,591,106,26.1,47.3,29,-0.18,0.21,352,512,-9.446794281,27.0549763,128.343905,6,0.22,-114,-152,42,-125,33,-0.32,-2.67,-90,-250,-360,-461,93,"D"
-0.43,-0.02,-0.44,3,588,105,26.3,47.5,28,-0.13,0.08,354,514,-20.63704328,25.49482482,123.9841439,6,0.29,-109,-151,41.6,-121,36,-0.59,-1.86,-60,-248,-342,-470,79,"D"
-0.45,-0.02,-0.44,5,587,105,26.5,47.6,28,-0.11,0,356,521,-23.24646846,31.79857956,117.1941746,6,0.35,-130,-151,41.9,-119,39,-0.67,-0.96,-24,-237,-320,-486,69,"D"
-0.43,-0.02,-0.43,5,582,104,27.4,47.7,29,-0.11,0.08,357,533,26,33.9,113.7,7,-0.08,-148,-155,46.6,-128,30,0.31,2.09,-162,-232,-410,-385,151,"D"
-0.39,-0.02,-0.49,7,587,70.1,-35.4,28.8,39,0.14,0.15,606,350,-4.087667122,27.94642241,128.8198543,10,-0.05,-59,143,43.4,149,32,0.51,-2.52,-94,-149,-700,431,567,"D"
-0.35,-0.03,-0.48,7,597,72.4,-37,25.6,39,0.27,0.11,626,315,2.183262155,18.66443146,138.2849476,9,-0.06,-68,150,46.2,158,32,0.66,-2.75,-134,-161,-702,350,531,"D"
-0.37,-0.03,-0.48,9,593,73.7,-37.9,23.7,39,0.31,0.13,642,312,-1.153573152,29.25417256,127.8013742,9,-0.05,-61,154,47.3,163,33,0.64,-2.68,-152,-170,-706,303,509,"D"
-0.42,-0.05,-0.44,8,584,77.2,-39.9,18.8,39,0.39,0.23,669,266,2.05850378,35.74866946,121.2663856,10,-0.08,-64,163,49.1,174,29,0.48,-2.97,-157,-191,-692,210,471,"D"
-0.42,-0.05,-0.44,8,593,79.3,-40.9,16.2,40,0.43,0.31,687,245,3.8499528,27.28012248,129.5153528,11,-0.08,-58,167,49.7,179,29,0.35,-2.89,-188,-197,-684,153,451,"D"
-0.45,-0.05,-0.44,7,584,81.9,-41.9,12.9,41,0.47,0.36,702,220,5.02959509,29.58923525,127.0403118,10,-0.08,-63,171,50.4,-176,27,0.11,-2.42,-172,-191,-673,133,444,"D"
-0.42,-0.03,-0.44,6,594,102,-44.9,-10.4,41,0.53,0.52,742,41,-14.11589821,27.39736072,126.090779,9,0.11,-45,-177,54.2,-162,24,0.08,-0.55,-143,-191,-643,0,416,"D"
-0.4,-0.03,-0.46,12,591,105,-44.8,-14.5,41,0.51,0.54,756,-14,-6.233117605,32.76679349,123.6813216,10,0.14,-43,-176,54.5,-162,26,0.06,-0.11,-167,-194,-642,2,418,"D"
-0.4,-0.02,-0.44,8,585,109,-44.3,-18.9,42,0.48,0.62,752,-37,-5.093387092,28.91173987,127.6970294,10,0.1,-46,-177,54.9,-163,25,0.02,0.43,-154,-189,-648,13,417,"D"
-0.39,-0.02,-0.43,2,589,113,-43.6,-23.2,43,0.43,0.67,750,-79,-1.010530705,24.49658986,132.5613514,10,0.03,-45,-178,55.4,-165,25,-0.06,0.72,-156,-185,-655,23,427,"D"
-0.37,-0.02,-0.43,8,589,117,-42.7,-27,44,0.35,0.84,743,-104,7.060395097,31.77341485,124.4770544,10,-0.03,-44,-180,56.1,-167,26,-0.16,0.93,-176,-182,-654,39,440,"D"
-0.39,-0.02,-0.43,10,593,126,-39.3,-33.9,46,-0.16,1.15,715,-180,5.058339803,27.65453337,128.9422129,10,-0.18,-35,171,57.1,-179,25,-0.08,1.62,-167,-173,-683,115,476,"D"
-0.4,-0.02,-0.41,16,587,127,-38.4,-34.2,46,-0.32,0.84,715,-185,2.005959879,23.27661092,133.7135542,10,-0.21,-31,168,57.2,177,27,-0.13,1.59,-190,-171,-684,152,500,"D"
-0.42,-0.02,-0.43,5,594,127,-38,-33.7,46,-0.43,0.3,716,-188,-2.038835924,28.94417641,128.0595737,10,-0.19,-40,165,57.1,173,27,-0.18,1.57,-171,-176,-693,158,504,"D"
-0.42,-0.02,-0.44,8,595,126,-37.7,-32.1,46,-0.56,-0.18,717,-157,0,29.92463156,127.1550011,10,-0.19,-44,162,56.8,168,32,-0.26,1.88,-215,-190,-699,207,525,"D"
-0.42,-0.02,-0.43,15,590,124,-37.7,-29.9,45,-0.64,-0.51,735,-151,0,20.4999976,136.5796351,11,-0.19,-38,157,56.2,162,28,-0.31,2.31,-155,-170,-706,253,549,"D"
-0.43,-0.03,-0.44,13,594,121,-37.8,-27.2,45,-0.71,-0.77,739,-139,-6.135241634,18.49951862,137.5668759,10,-0.18,-24,153,55.5,157,28,-0.34,2.12,-162,-160,-709,273,549,"D"
-0.43,-0.03,-0.44,14,586,116,-37.7,-21.1,44,-0.85,-0.66,746,-76,-16.67192252,25.15670036,126.6976833,10,-0.11,-35,146,54.2,148,29,-0.48,1.94,-170,-167,-717,358,602,"D"
-0.47,-0.02,-0.44,5,585,109,-36.3,-10.3,41,-1.25,0.02,751,4,2.158203584,31.82608538,125.1752805,9,-0.05,-32,137,49.8,135,29,-0.11,1.73,-104,-144,-695,469,651,"D"
-0.48,-0.02,-0.44,12,586,105,-34.3,-3.05,38,-1.51,0.25,741,66,4.090230817,34.41004113,122.4071719,10,-0.1,-20,133,46.5,127,30,-0.34,2.42,-113,-147,-686,524,663,"D"
-0.5,-0.02,-0.46,7,595,104,-32.9,0.61,37,-1.59,0.26,723,107,2.039896143,32.16812047,124.8422201,10,-0.11,-37,131,44.5,124,28,-0.24,2.41,-55,-143,-678,563,678,"D"
-0.51,-0.02,-0.48,5,588,102,-31.4,4.34,37,-1.64,0.21,713,148,0,28.37941092,128.7002218,10,-0.11,-31,129,42.8,121,29,-0.13,1.85,-86,-151,-670,578,677,"D"
-0.53,-0.02,-0.46,10,589,100,-29.8,8.03,37,-1.7,0.16,702,161,1.986080028,27.14235867,129.8610216,10,-0.11,-22,128,41,119,31,-0.22,2.1,-109,-157,-649,602,689,"D"
-0.51,-0.03,-0.44,3,591,88.1,-17.9,31.1,32,-1.16,-0.59,531,390,-1,24,133,10,-0.16,-34,123,25.5,103,36,0,2.14,28,-145,-516,741,684,"D"
0.08,0.03,-0.05,6,597,100,-65,-10.3,22,-0.9,0.74,774,10,100.0478967,32.49662192,45.04574722,4,-0.1,-12,-140,45,-122,23,0.56,-2.63,-136,-163,-406,-327,331,"D"
0.1,0.02,-0.03,1,600,97.8,-64.8,-6.05,21,-0.93,0.62,769,45,65.64117202,21.52558382,86.77060804,3,-0.18,-19,-138,42.4,-119,24,0.67,-2.7,-135,-166,-370,-362,320,"D"
0.11,0,-0.05,10,599,94.5,-64.5,-1.28,20,-0.93,0.52,778,71,72.66801849,26.13394114,77.72234123,3,-0.26,-16,-136,39.6,-116,27,0.66,-2.6,-153,-169,-353,-382,295,"D"
0.08,-0.02,-0.05,2,598,87,-62.8,8.67,18,-0.92,0.31,763,139,104.6007137,5.247435631,52.16111033,4,-0.31,-20,-134,34.3,-111,29,0.34,-2.28,-130,-192,-269,-443,247,"D"
0.08,-0.02,-0.03,10,604,83,-61.4,13.8,15,-0.95,0.3,751,165,83.35348944,29.59390496,65.06580293,5,-0.24,-9,-133,32.3,-109,30,0.05,-2.1,-122,-199,-254,-454,246,"D"
0.08,-0.03,-0.03,0,606,79.2,-59.9,18.7,14,-1,0.33,748,193,57.63285996,31.66654847,89.22706925,4,-0.18,-19,-132,30.8,-107,30,-0.22,-1.7,-99,-205,-231,-469,228,"D"
0.08,-0.02,-0.02,5,607,72.5,-55.7,27.5,13,-1,0.25,714,254,115.0061753,5.989082455,41.59088127,7,-0.1,-18,-132,29.8,-103,31,-0.58,-0.74,-36,-205,-198,-495,211,"D"
0.06,-0.02,-0.02,3,607,69.8,-53.3,31.4,11,-1.03,0.28,704,257,101.0708977,12.43016101,54.28643722,5,-0.1,-20,-132,30.1,-102,33,-0.56,-0.18,-17,-200,-194,-501,198,"D"
0.06,-0.03,-0.02,6,599,67.4,-50.8,34.9,10,-1.09,0.44,686,301,36.79595843,16.05611392,116.6208904,3,-0.16,-13,-132,30.9,-102,32,-0.45,0.37,-6,-186,-192,-497,205,"D"
0.06,-0.02,-0.02,4,603,65,-47.7,38.7,11,-1.14,0.52,649,331,92.68788621,2.499479362,64.32668642,4,-0.11,-10,-132,31.9,-102,31,-0.19,0.85,-4,-181,-205,-496,213,"D"
0.03,0,-0.03,5,600,62.5,-41,43.8,12,-1.17,0.44,603,377,74.37700469,36.25442373,70.07954541,3,-0.02,-16,-133,34,-105,27,0.35,1.4,-55,-173,-239,-471,221,"D"
0.02,0,-0.05,4,604,61.5,-37.5,46.1,10,-1.2,0.43,593,406,-4.328774995,30.77547325,125.9812909,2,-0.13,-15,-134,35.1,-108,27,0.55,1.62,-91,-179,-267,-454,231,"D"
0.02,-0.02,-0.05,5,606,59.8,-33.5,49,14,-1.17,0.38,551,422,91.15704186,2.550168671,65.85543313,4,-0.11,-6,-135,36.4,-110,27,0.64,1.96,-107,-184,-305,-435,243,"D"
0,0,-0.07,6,601,59,-30,50.9,14,-1.09,0.3,526,435,115.7331222,11.8435929,39.4143525,3,-0.08,-18,-137,37.8,-114,27,0.66,2.15,-122,-190,-318,-425,248,"D"
-0.02,-0.02,-0.07,1,600,58.3,-26.5,52.9,13,-1.11,0.26,490,480,22.39244524,51.04009687,100.4361727,2,-0.18,-14,-139,39.4,-118,28,0.56,2.28,-148,-195,-357,-394,271,"D"
-0.05,0,-0.05,5,598,57.4,-20.8,56.5,17,-1.01,0.16,424,487,73.51276393,-12.22464035,82.07435792,2,-0.32,-9,-143,43.1,-126,28,0.32,2.76,-166,-201,-410,-337,282,"D"
-0.06,0,-0.05,3,599,56.9,-18.4,58.1,18,-0.85,0,380,513,70.08027019,-42.28348346,70.08027019,2,-0.31,-15,-146,44.9,-130,28,0.34,3.03,-174,-201,-459,-300,294,"D"
-0.08,0,-0.05,2,602,56.2,-16.4,59.6,19,-0.69,-0.23,362,522,8.641387748,-8.641387748,144.8435582,2,-0.34,-8,-150,46.7,-136,28,0.34,3.07,-180,-205,-496,-254,306,"D"
-0.1,0,-0.05,3,605,54.6,-13.1,62.3,19,-0.42,-0.41,290,567,35.25419511,-4.934638688,121.4516556,2,-0.35,-4,-158,49.7,-147,30,0.14,3.23,-203,-211,-545,-173,329,"D"
-0.11,0,-0.03,-4,603,52.4,-10,65.6,17,-0.03,-0.28,233,576,67.61836376,-8.952252181,88.64397158,3,-0.05,0,-178,53.6,-173,29,-0.27,2.84,-205,-189,-631,-3,388,"D"
-0.02,0.02,-0.02,2,600,52.1,-10.5,65.7,16,0.18,-0.03,251,573,32.14904538,-3.950790229,124.6712927,3,0.08,9,170,54.5,170,30,-0.58,2.47,-197,-172,-673,133,460,"D"
0.06,0,0,-2,604,52.1,-18,60.9,15,0.56,-0.31,352,549,35.12068411,9.845361405,120.4887738,2,-0.03,-5,148,51.3,138,30,-0.42,2.36,-137,-160,-689,383,591,"D"
0.06,0,0,2,598,52.1,-20.1,59.5,14,0.61,-0.39,393,540,53.32563138,3.911306632,103.5795241,3,-0.02,-5,146,50.3,134,31,-0.48,2.12,-142,-161,-688,427,613,"D"
0.03,0,-0.02,2,606,52.2,-22,58,12,0.66,-0.44,410,520,82.34422416,2.716963384,74.66138943,4,0.02,-3,144,49.2,130,33,-0.43,2.09,-140,-165,-678,464,620,"D"
0.02,0,-0.03,-3,607,52.3,-24.4,56.2,11,0.66,-0.46,447,501,82.15120295,8.458272564,74.21244935,4,0.05,-5,142,47.6,126,33,-0.14,2.23,-108,-154,-675,486,629,"D"
0.02,0,-0.03,0,606,53,-31.6,48.7,9,0.69,-0.43,566,412,73.57763998,9.602793253,82.5789373,3,0.08,9,140,41.1,117,42,0.19,1.59,-154,-170,-629,576,598,"D"
0.05,0,-0.02,6,609,53.2,-33.1,46.8,9,0.67,-0.41,604,388,82.42586029,9.188480239,73.8087185,3,0.08,-4,139,39.9,115,43,0.08,1.33,-173,-168,-620,585,589,"D"
0.11,0.03,0.02,6,601,54.8,-37.8,39.7,9,0.63,-0.18,671,317,65.4270584,-6.08956914,91.269482,3,0.18,-14,138,37.9,112,42,-0.05,0.59,-183,-150,-596,606,592,"D"
0.08,0,0.02,3,603,59.2,-43.2,31,13,0.66,0.02,740,205,41.55631057,18.04014485,111.3212662,2,0.24,0,139,37.7,113,44,0.26,-0.34,-201,-159,-597,604,584,"D"
0.06,0,0.02,3,604,62.2,-45.7,26.7,15,0.66,0.08,756,161,43.8,17,109.7,2,0.27,-10,140,38.2,114,44,0.22,-0.72,-209,-162,-594,602,575,"D"
0.02,0,-0.03,-1,605,74.8,-37.3,58.8,10,0.92,-0.56,586,402,139.5906005,-8.96423389,14.97630947,3,0.45,-32,-148,40.6,-136,26,-0.21,2.44,-169,-180,-503,-221,358,"D"
0.02,0,-0.02,-1,605,76.3,-39.5,52.4,11,0.85,-0.48,634,349,125.7521856,26.74347114,15.9226893,2,0.48,-37,-152,44.4,-144,26,-0.03,2.44,-190,-173,-543,-158,392,"D"
0.03,-0.02,0,-6,607,78.7,-42.1,45.4,12,0.85,-0.54,688,286,142.2814866,13.22613671,-6.598592226,3,0.48,-35,-156,47.3,-152,27,0.02,2.18,-200,-177,-590,-93,426,"D"
0.03,-0.02,0,-6,599,80.2,-43.6,41.5,12,0.87,-0.56,702,264,128.9900109,25.05639014,-12.42949419,3,0.43,-36,-159,48.5,-157,28,0.02,2.44,-198,-182,-609,-39,445,"D"
0.02,0,0,-7,603,81.5,-45,38.2,13,0.88,-0.59,724,227,124.9045772,32.17505544,0,4,0.4,-39,-161,49.6,-161,28,-0.02,2.55,-205,-178,-627,15,462,"D"
0.02,0,0.02,-6,601,83.2,-46.6,34.2,13,0.9,-0.64,729,209,116.8651875,40.10638262,2.788918458,4,0.35,-37,-164,50.5,-166,27,-0.05,2.17,-179,-171,-635,34,480,"D"
0.02,0,0.03,-1,602,84.5,-48,30.9,14,0.92,-0.67,743,171,104.2375122,50.72522487,-13.53510363,4,0.29,-28,-166,51.3,-170,29,-0.11,2.09,-203,-183,-655,79,499,"D"
0,0,0,-8,604,86.1,-49.7,26.9,16,0.96,-0.77,754,134,109.6284972,46.09040993,-10.48409083,4,0.22,-31,-169,52.2,-176,32,-0.13,2.59,-197,-196,-657,109,516,"D"
0.02,0,0.02,-7,605,99.3,-56.7,4.7,21,1,-0.87,762,15,115.9541466,34.74048268,-21.10770024,4,-0.1,-31,177,54.1,163,31,-0.26,2.68,-172,-185,-692,288,581,"D"
